Horario;Dia;Data;Clube 1;Clube 2;Vencedor;Rodada;Arena;p1;p2;C1 Estado;C2 Estado;Vencedor Estado
21h00;Sábado;09/08/2014;Fluminense;Coritiba;-;14ª Rodada;Maracanã;1;1;RJ;PR;Empate
16h00;Domingo;10/08/2014;Internacional;Grêmio;Internacional;14ª Rodada;Beira Rio;2;0;RS;RS;RS
16h00;Domingo;10/08/2014;Santos;Corinthians;Corinthians;14ª Rodada;Vila Belmiro;0;1;SP;SP;SP
16h00;Domingo;10/08/2014;Flamengo;Sport;Flamengo;14ª Rodada;Maracanã;1;0;RJ;PE;RJ
18h30;Domingo;10/08/2014;Atlético-PR;Botafogo;Atlético-PR;14ª Rodada;Arena da Baixada;2;0;PR;RJ;PR
18h30;Domingo;10/08/2014;Atlético-MG;Palmeiras;Atlético-MG;14ª Rodada;Independência;2;1;MG;SP;MG
18h30;Domingo;10/08/2014;Chapecoense;Figueirense;Figueirense;14ª Rodada;Arena Condá;0;1;SC;SC;SC
18h30;Domingo;10/08/2014;São Paulo;Vitória;São Paulo;14ª Rodada;Morumbi;3;1;SP;ES;SP
18h30;Sábado;16/08/2014;Goiás;Internacional;Internacional;15ª Rodada;Serra Dourada;0;1;GO;RS;RS
21h00;Sábado;16/08/2014;Corinthians;Bahia;-;15ª Rodada;Arena Itaquera;1;1;SP;BH;Empate
16h00;Domingo;17/08/2014;Palmeiras;São Paulo;São Paulo;15ª Rodada;Pacaembu;1;2;SP;SP;SP
16h00;Domingo;17/08/2014;Coritiba;Flamengo;Flamengo;15ª Rodada;Couto Pereira;0;1;PR;RJ;RJ
16h00;Domingo;17/08/2014;Cruzeiro;Santos;Cruzeiro;15ª Rodada;Mineirão;3;0;MG;SP;MG
16h00;Domingo;17/08/2014;Grêmio;Criciúma;Grêmio;15ª Rodada;Arena Grêmio;2;0;RS;SC;RS
16h00;Domingo;17/08/2014;Vitória;Chapecoense;-;15ª Rodada;Barradão;0;0;ES;SC;Empate
18h30;Domingo;17/08/2014;Sport;Atlético-PR;-;15ª Rodada;Ilha do Retiro;1;1;PE;PR;Empate
18h30;Domingo;17/08/2014;Botafogo;Fluminense;Botafogo;15ª Rodada;Mané Garrincha;2;0;RJ;RJ;RJ
18h30;Domingo;17/08/2014;Figueirense;Atlético-MG;-;15ª Rodada;Orlando Scarpelli;2;2;SC;MG;Empate
19h30;Quarta-feira;20/08/2014;Sport;Palmeiras;Sport;16ª Rodada;Arena Pernambuco;2;1;PE;SP;PE
19h30;Quarta-feira;20/08/2014;Santos;Atlético-PR;Santos;16ª Rodada;Vila Belmiro;2;0;SP;PR;SP
19h30;Quarta-feira;20/08/2014;Figueirense;Botafogo;Figueirense;16ª Rodada;Orlando Scarpelli;1;0;SC;RJ;SC
21h00;Quarta-feira;20/08/2014;Coritiba;Vitória;Coritiba;16ª Rodada;Couto Pereira;2;0;PR;ES;PR
21h00;Quarta-feira;20/08/2014;Bahia;Criciúma;-;16ª Rodada;Fonte Nova;0;0;BH;SC;Empate
22h00;Quarta-feira;20/08/2014;Chapecoense;Fluminense;Chapecoense;16ª Rodada;Arena Condá;1;0;SC;RJ;SC
22h00;Quarta-feira;20/08/2014;Flamengo;Atlético-MG;Flamengo;16ª Rodada;Maracanã;2;1;RJ;MG;RJ
22h00;Quarta-feira;20/08/2014;Internacional;São Paulo;São Paulo;16ª Rodada;Beira Rio;0;1;RS;SP;SP
19h30;Quinta-feira;21/08/2014;Corinthians;Goiás;Corinthians;16ª Rodada;Arena Itaquera;5;2;SP;GO;SP
20h30;Quinta-feira;21/08/2014;Cruzeiro;Grêmio;Cruzeiro;16ª Rodada;Mineirão;1;0;MG;RS;MG
18h30;Sábado;23/08/2014;Botafogo;Chapecoense;Botafogo;17ª Rodada;Maracanã;1;0;RJ;SC;RJ
18h30;Sábado;23/08/2014;Atlético-MG;Internacional;Atlético-MG;17ª Rodada;Independência;1;0;MG;RS;MG
21h00;Sábado;23/08/2014;Palmeiras;Coritiba;Palmeiras;17ª Rodada;Pacaembu;1;0;SP;PR;SP
16h00;Domingo;24/08/2014;Fluminense;Sport;Fluminense;17ª Rodada;Maracanã;4;0;RJ;PE;RJ
16h00;Domingo;24/08/2014;São Paulo;Santos;São Paulo;17ª Rodada;Morumbi;2;1;SP;SP;SP
16h00;Domingo;24/08/2014;Grêmio;Corinthians;Grêmio;17ª Rodada;Arena Grêmio;2;1;RS;SP;RS
16h00;Domingo;24/08/2014;Criciúma;Flamengo;Flamengo;17ª Rodada;Heriberto Hulse;0;2;SC;RJ;RJ
16h00;Domingo;24/08/2014;Vitória;Figueirense;Figueirense;17ª Rodada;Barradão;0;1;ES;SC;SC
18h30;Domingo;24/08/2014;Goiás;Cruzeiro;Cruzeiro;17ª Rodada;Serra Dourada;0;1;GO;MG;MG
18h30;Domingo;24/08/2014;Atlético-PR;Bahia;-;17ª Rodada;Arena da Baixada;0;0;PR;BH;Empate
18h30;Sábado;30/08/2014;Palmeiras;Internacional;Internacional;18ª Rodada;Pacaembu;0;1;SP;RS;RS
18h30;Sábado;30/08/2014;Cruzeiro;Chapecoense;Cruzeiro;18ª Rodada;Mineirão;4;2;MG;SC;MG
16h00;Domingo;31/08/2014;Botafogo;Santos;Botafogo;18ª Rodada;Maracanã;1;0;RJ;SP;RJ
16h00;Domingo;31/08/2014;Sport;Criciúma;Sport;18ª Rodada;Luiz Lacerda;2;0;PE;SC;PE
16h00;Domingo;31/08/2014;Corinthians;Fluminense;-;18ª Rodada;Arena Itaquera;1;1;SP;RJ;Empate
16h00;Domingo;31/08/2014;Coritiba;Atlético-MG;-;18ª Rodada;Couto Pereira;0;0;PR;MG;Empate
16h00;Domingo;31/08/2014;Figueirense;São Paulo;-;18ª Rodada;Orlando Scarpelli;1;1;SC;SP;Empate
18h30;Domingo;31/08/2014;Grêmio;Bahia;Grêmio;18ª Rodada;Arena Grêmio;1;0;RS;BH;RS
18h30;Domingo;31/08/2014;Goiás;Atlético-PR;Goiás;18ª Rodada;Serra Dourada;3;1;GO;PR;GO
18h30;Domingo;31/08/2014;Vitória;Flamengo;Flamengo;18ª Rodada;Barradão;1;2;ES;RJ;RJ
18h30;Sábado;06/09/2014;Flamengo;Grêmio;Grêmio;19ª Rodada;Maracanã;0;1;RJ;RS;RS
18h30;Sábado;06/09/2014;Santos;Vitória;Santos;19ª Rodada;Pacaembu;3;1;SP;ES;SP
21h00;Sábado;06/09/2014;Chapecoense;Goiás;-;19ª Rodada;Arena Condá;0;0;SC;GO;Empate
16h00;Domingo;07/09/2014;Fluminense;Cruzeiro;-;19ª Rodada;Maracanã;3;3;RJ;MG;Empate
16h00;Domingo;07/09/2014;São Paulo;Sport;São Paulo;19ª Rodada;Morumbi;2;0;SP;PE;SP
16h00;Domingo;07/09/2014;Atlético-MG;Botafogo;Atlético-MG;19ª Rodada;Independência;1;0;MG;RJ;MG
16h00;Domingo;07/09/2014;Criciúma;Corinthians;-;19ª Rodada;Heriberto Hulse;0;0;SC;SP;Empate
18h30;Domingo;07/09/2014;Bahia;Coritiba;-;19ª Rodada;Fonte Nova;0;0;BH;PR;Empate
18h30;Domingo;07/09/2014;Atlético-PR;Palmeiras;-;19ª Rodada;Arena da Baixada;1;1;PR;SP;Empate
18h30;Domingo;07/09/2014;Internacional;Figueirense;Figueirense;19ª Rodada;Beira Rio;2;3;RS;SC;SC
19h30;Quarta-feira;10/09/2014;Palmeiras;Criciúma;Palmeiras;20ª Rodada;Pacaembu;1;0;SP;SC;SP
19h30;Quarta-feira;10/09/2014;Grêmio;Atlético-PR;Grêmio;20ª Rodada;Arena Grêmio;1;0;RS;PR;RS
19h30;Quarta-feira;10/09/2014;Figueirense;Fluminense;-;20ª Rodada;Orlando Scarpelli;1;1;SC;RJ;Empate
21h00;Quarta-feira;10/09/2014;Sport;Santos;Sport;20ª Rodada;Arena Pernambuco;3;1;PE;SP;PE
21h00;Quarta-feira;10/09/2014;Coritiba;Chapecoense;Coritiba;20ª Rodada;Couto Pereira;3;0;PR;SC;PR
22h00;Quarta-feira;10/09/2014;Botafogo;São Paulo;São Paulo;20ª Rodada;Mané Garrincha;2;4;RJ;SP;SP
22h00;Quarta-feira;10/09/2014;Vitória;Internacional;Vitória;20ª Rodada;Barradão;2;0;ES;RS;ES
22h00;Quarta-feira;10/09/2014;Goiás;Flamengo;Goiás;20ª Rodada;Arena Pantanal;1;0;GO;RJ;GO
19h30;Quinta-feira;11/09/2014;Corinthians;Atlético-MG;Corinthians;20ª Rodada;Arena Itaquera;1;0;SP;MG;SP
20h30;Quinta-feira;11/09/2014;Cruzeiro;Bahia;Cruzeiro;20ª Rodada;Mineirão;2;1;MG;BH;MG
18h30;Sábado;13/09/2014;Fluminense;Palmeiras;Fluminense;21ª Rodada;Maracanã;3;0;RJ;SP;RJ
18h30;Sábado;13/09/2014;Chapecoense;Sport;Chapecoense;21ª Rodada;Arena Condá;3;1;SC;PE;SC
21h00;Sábado;13/09/2014;Santos;Coritiba;Santos;21ª Rodada;Vila Belmiro;2;1;SP;PR;SP
16h00;Domingo;14/09/2014;Flamengo;Corinthians;Flamengo;21ª Rodada;Maracanã;1;0;RJ;SP;RJ
16h00;Domingo;14/09/2014;Bahia;Figueirense;Bahia;21ª Rodada;Jóia da Princesa;3;0;BH;SC;BH
16h00;Domingo;14/09/2014;São Paulo;Cruzeiro;São Paulo;21ª Rodada;Morumbi;2;0;SP;MG;SP
16h00;Domingo;14/09/2014;Internacional;Botafogo;Internacional;21ª Rodada;Beira Rio;2;0;RS;RJ;RS
18h30;Domingo;14/09/2014;Atlético-PR;Vitória;Atlético-PR;21ª Rodada;Arena da Baixada;2;0;PR;ES;PR
18h30;Domingo;14/09/2014;Criciúma;Goiás;Criciúma;21ª Rodada;Heriberto Hulse;1;0;SC;GO;SC
18h30;Domingo;14/09/2014;Atlético-MG;Grêmio;-;21ª Rodada;Independência;0;0;MG;RS;Empate
19h30;Quarta-feira;17/09/2014;Cruzeiro;Atlético-PR;Cruzeiro;22ª Rodada;Mineirão;2;0;MG;PR;MG
19h30;Quarta-feira;17/09/2014;Vitória;Fluminense;Vitória;22ª Rodada;Barradão;3;1;ES;RJ;ES
21h00;Quarta-feira;17/09/2014;Sport;Internacional;-;22ª Rodada;Arena Pernambuco;0;0;PE;RS;Empate
21h00;Quarta-feira;17/09/2014;Figueirense;Criciúma;-;22ª Rodada;Orlando Scarpelli;1;1;SC;SC;Empate
22h00;Quarta-feira;17/09/2014;Botafogo;Bahia;Bahia;22ª Rodada;Maracanã;2;3;RJ;BH;BH
22h00;Quarta-feira;17/09/2014;Coritiba;São Paulo;Coritiba;22ª Rodada;Couto Pereira;3;1;PR;SP;PR
22h00;Quarta-feira;17/09/2014;Palmeiras;Flamengo;-;22ª Rodada;Pacaembu;2;2;SP;RJ;Empate
19h30;Quinta-feira;18/09/2014;Goiás;Atlético-MG;Atlético-MG;22ª Rodada;Serra Dourada;2;3;GO;MG;MG
19h30;Quinta-feira;18/09/2014;Corinthians;Chapecoense;-;22ª Rodada;Arena Itaquera;1;1;SP;SC;Empate
20h30;Quinta-feira;18/09/2014;Grêmio;Santos;-;22ª Rodada;Arena Grêmio;0;0;RS;SP;Empate
18h30;Sábado;20/09/2014;Atlético-PR;Internacional;Internacional;23ª Rodada;Arena da Baixada;0;1;PR;RS;RS
21h00;Sábado;20/09/2014;Criciúma;Botafogo;-;23ª Rodada;Heriberto Hulse;1;1;SC;RJ;Empate
16h00;Domingo;21/09/2014;Flamengo;Fluminense;-;23ª Rodada;Maracanã;1;1;RJ;RJ;Empate
16h00;Domingo;21/09/2014;Sport;Coritiba;Sport;23ª Rodada;Ilha do Retiro;1;0;PE;PR;PE
16h00;Domingo;21/09/2014;Corinthians;São Paulo;Corinthians;23ª Rodada;Arena Itaquera;3;2;SP;SP;SP
16h00;Domingo;21/09/2014;Cruzeiro;Atlético-MG;Atlético-MG;23ª Rodada;Mineirão;2;3;MG;MG;MG
16h00;Domingo;21/09/2014;Vitória;Bahia;Vitória;23ª Rodada;Barradão;2;1;ES;BH;ES
18h30;Domingo;21/09/2014;Santos;Figueirense;Santos;23ª Rodada;Vila Belmiro;3;1;SP;SC;SP
18h30;Domingo;21/09/2014;Grêmio;Chapecoense;Grêmio;23ª Rodada;Arena Grêmio;1;0;RS;SC;RS
18h30;Domingo;21/09/2014;Goiás;Palmeiras;Goiás;23ª Rodada;Serra Dourada;6;0;GO;SP;GO
19h30;Quarta-feira;24/09/2014;Coritiba;Cruzeiro;Cruzeiro;24ª Rodada;Couto Pereira;1;2;PR;MG;MG
19h30;Quarta-feira;24/09/2014;Internacional;Criciúma;Internacional;24ª Rodada;Beira Rio;3;0;RS;SC;RS
21h00;Quarta-feira;24/09/2014;Bahia;Sport;Bahia;24ª Rodada;Fonte Nova;1;0;BH;PE;BH
21h00;Quarta-feira;24/09/2014;Chapecoense;Atlético-PR;Chapecoense;24ª Rodada;Arena Condá;3;0;SC;PR;SC
22h00;Quarta-feira;24/09/2014;Figueirense;Corinthians;Figueirense;24ª Rodada;Orlando Scarpelli;1;0;SC;SP;SC
22h00;Quarta-feira;24/09/2014;São Paulo;Flamengo;-;24ª Rodada;Morumbi;2;2;SP;RJ;Empate
22h00;Quarta-feira;24/09/2014;Fluminense;Grêmio;-;24ª Rodada;Maracanã;0;0;RJ;RS;Empate
19h30;Quinta-feira;25/09/2014;Palmeiras;Vitória;Palmeiras;24ª Rodada;Pacaembu;2;0;SP;ES;SP
19h30;Quinta-feira;25/09/2014;Botafogo;Goiás;Botafogo;24ª Rodada;Maracanã;1;0;RJ;GO;RJ
20h30;Quinta-feira;25/09/2014;Atlético-MG;Santos;Atlético-MG;24ª Rodada;Independência;3;2;MG;SP;MG
18h30;Sábado;27/09/2014;Sport;Cruzeiro;-;25ª Rodada;Arena Pernambuco;0;0;PE;MG;Empate
18h30;Sábado;27/09/2014;Chapecoense;Criciúma;-;25ª Rodada;Arena Condá;1;1;SC;SC;Empate
21h00;Sábado;27/09/2014;São Paulo;Fluminense;Fluminense;25ª Rodada;Morumbi;1;3;SP;RJ;RJ
16h00;Domingo;28/09/2014;Botafogo;Grêmio;Grêmio;25ª Rodada;Maracanã;0;2;RJ;RS;RS
16h00;Domingo;28/09/2014;Atlético-PR;Corinthians;Atlético-PR;25ª Rodada;Arena da Baixada;1;0;PR;SP;PR
16h00;Domingo;28/09/2014;Atlético-MG;Vitória;Atlético-MG;25ª Rodada;Independência;2;0;MG;ES;MG
16h00;Domingo;28/09/2014;Bahia;Flamengo;Bahia;25ª Rodada;Fonte Nova;2;1;BH;RJ;BH
18h30;Domingo;28/09/2014;Internacional;Coritiba;Internacional;25ª Rodada;Beira Rio;4;2;RS;PR;RS
18h30;Domingo;28/09/2014;Santos;Goiás;Santos;25ª Rodada;Pacaembu;2;0;SP;GO;SP
18h30;Domingo;28/09/2014;Figueirense;Palmeiras;Figueirense;25ª Rodada;Orlando Scarpelli;3;1;SC;SP;SC
19h30;Quinta-feira;02/10/2014;Palmeiras;Chapecoense;Palmeiras;26ª Rodada;Pacaembu;4;2;SP;SC;SP
16h20;Sábado;04/10/2014;Flamengo;Santos;Santos;26ª Rodada;Maracanã;0;1;RJ;SP;SP
16h20;Sábado;04/10/2014;Coritiba;Atlético-PR;Coritiba;26ª Rodada;Couto Pereira;1;0;PR;PR;PR
16h20;Sábado;04/10/2014;Vitória;Botafogo;Vitória;26ª Rodada;Barradão;2;1;ES;RJ;ES
16h20;Sábado;04/10/2014;Grêmio;São Paulo;São Paulo;26ª Rodada;Arena Grêmio;0;1;RS;SP;SP
16h20;Sábado;04/10/2014;Fluminense;Bahia;-;26ª Rodada;Mané Garrincha;1;1;RJ;BH;Empate
18h30;Sábado;04/10/2014;Cruzeiro;Internacional;Cruzeiro;26ª Rodada;Mineirão;2;1;MG;RS;MG
18h30;Sábado;04/10/2014;Corinthians;Sport;Corinthians;26ª Rodada;Arena Itaquera;3;0;SP;PE;SP
21h00;Sábado;04/10/2014;Criciúma;Atlético-MG;Criciúma;26ª Rodada;Heriberto Hulse;3;1;SC;MG;SC
21h00;Sábado;04/10/2014;Goiás;Figueirense;Goiás;26ª Rodada;Serra Dourada;1;0;GO;SC;GO
19h30;Quarta-feira;08/10/2014;Botafogo;Palmeiras;Palmeiras;27ª Rodada;Maracanã;0;1;RJ;SP;SP
19h30;Quarta-feira;08/10/2014;Coritiba;Criciúma;Coritiba;27ª Rodada;Couto Pereira;1;0;PR;SC;PR
19h30;Quarta-feira;08/10/2014;São Paulo;Atlético-PR;São Paulo;27ª Rodada;Morumbi;1;0;SP;PR;SP
21h00;Quarta-feira;08/10/2014;Vitória;Goiás;-;27ª Rodada;Barradão;2;2;ES;GO;Empate
22h00;Quarta-feira;08/10/2014;Cruzeiro;Corinthians;Corinthians;27ª Rodada;Mineirão;0;1;MG;SP;SP
22h00;Quarta-feira;08/10/2014;Grêmio;Sport;Grêmio;27ª Rodada;Arena Grêmio;2;0;RS;PE;RS
22h00;Quarta-feira;08/10/2014;Figueirense;Flamengo;Flamengo;27ª Rodada;Orlando Scarpelli;1;2;SC;RJ;RJ
19h30;Quinta-feira;09/10/2014;Fluminense;Atlético-MG;-;27ª Rodada;Maracanã;0;0;RJ;MG;Empate
19h30;Quinta-feira;09/10/2014;Santos;Bahia;Santos;27ª Rodada;Vila Belmiro;1;0;SP;BH;SP
20h30;Quinta-feira;09/10/2014;Chapecoense;Internacional;Chapecoense;27ª Rodada;Arena Condá;5;0;SC;RS;SC
18h30;Sábado;11/10/2014;Botafogo;Corinthians;Botafogo;28ª Rodada;Arena da Amazônia;1;0;RJ;SP;RJ
18h30;Sábado;11/10/2014;Goiás;Coritiba;Goiás;28ª Rodada;Serra Dourada;3;0;GO;PR;GO
21h00;Sábado;11/10/2014;Palmeiras;Grêmio;Palmeiras;28ª Rodada;Pacaembu;2;1;SP;RS;SP
16h00;Domingo;12/10/2014;Flamengo;Cruzeiro;Flamengo;28ª Rodada;Maracanã;3;0;RJ;MG;RJ
16h00;Domingo;12/10/2014;Atlético-MG;São Paulo;Atlético-MG;28ª Rodada;Independência;1;0;MG;SP;MG
16h00;Domingo;12/10/2014;Bahia;Chapecoense;Chapecoense;28ª Rodada;Fonte Nova;0;1;BH;SC;SC
16h00;Domingo;12/10/2014;Internacional;Fluminense;Internacional;28ª Rodada;Beira Rio;2;1;RS;RJ;RS
18h30;Domingo;12/10/2014;Sport;Vitória;Vitória;28ª Rodada;Ilha do Retiro;1;2;PE;ES;ES
18h30;Domingo;12/10/2014;Atlético-PR;Figueirense;Atlético-PR;28ª Rodada;Arena da Baixada;3;0;PR;SC;PR
18h30;Domingo;12/10/2014;Criciúma;Santos;Criciúma;28ª Rodada;Heriberto Hulse;3;0;SC;SP;SC
18h30;Sábado;18/10/2014;Fluminense;Criciúma;Fluminense;29ª Rodada;Maracanã;4;2;RJ;SC;RJ
18h30;Sábado;18/10/2014;São Paulo;Bahia;São Paulo;29ª Rodada;Morumbi;2;1;SP;BH;SP
18h30;Sábado;18/10/2014;Goiás;Grêmio;-;29ª Rodada;Serra Dourada;0;0;GO;RS;Empate
21h00;Sábado;18/10/2014;Atlético-MG;Chapecoense;Atlético-MG;29ª Rodada;Independência;1;0;MG;SC;MG
16h00;Domingo;19/10/2014;Palmeiras;Santos;Santos;29ª Rodada;Pacaembu;1;3;SP;SP;SP
16h00;Domingo;19/10/2014;Atlético-PR;Flamengo;Atlético-PR;29ª Rodada;Arena da Baixada;2;1;PR;RJ;PR
16h00;Domingo;19/10/2014;Internacional;Corinthians;Corinthians;29ª Rodada;Beira Rio;1;2;RS;SP;SP
16h00;Domingo;19/10/2014;Figueirense;Coritiba;Figueirense;29ª Rodada;Orlando Scarpelli;4;0;SC;PR;SC
18h30;Domingo;19/10/2014;Botafogo;Sport;-;29ª Rodada;Raulino de Oliveira;1;1;RJ;PE;Empate
18h30;Domingo;19/10/2014;Vitória;Cruzeiro;Cruzeiro;29ª Rodada;Barradão;0;1;ES;MG;MG
21h50;Terça-feira;21/10/2014;Bahia;Atlético-MG;-;30ª Rodada;Fonte Nova;1;1;BH;MG;Empate
19h30;Quarta-feira;22/10/2014;Flamengo;Internacional;Flamengo;30ª Rodada;Maracanã;2;0;RJ;RS;RJ
19h30;Quarta-feira;22/10/2014;Corinthians;Vitória;Corinthians;30ª Rodada;Arena Pantanal;2;1;SP;ES;SP
19h30;Quarta-feira;22/10/2014;Cruzeiro;Palmeiras;-;30ª Rodada;Mineirão;1;1;MG;SP;Empate
19h30;Quarta-feira;22/10/2014;Criciúma;Atlético-PR;Atlético-PR;30ª Rodada;Heriberto Hulse;0;1;SC;PR;PR
21h00;Quarta-feira;22/10/2014;Coritiba;Botafogo;Coritiba;30ª Rodada;Couto Pereira;2;0;PR;RJ;PR
21h00;Quarta-feira;22/10/2014;Grêmio;Figueirense;Grêmio;30ª Rodada;Arena Grêmio;1;0;RS;SC;RS
22h00;Quarta-feira;22/10/2014;Chapecoense;São Paulo;-;30ª Rodada;Arena Condá;0;0;SC;SP;Empate
22h00;Quarta-feira;22/10/2014;Santos;Fluminense;Fluminense;30ª Rodada;Vila Belmiro;0;1;SP;RJ;RJ
22h30;Quarta-feira;22/10/2014;Sport;Goiás;Goiás;30ª Rodada;Ilha do Retiro;0;1;PE;GO;GO
16h20;Sábado;25/10/2014;Fluminense;Atlético-PR;Fluminense;31ª Rodada;Maracanã;2;1;RJ;PR;RJ
16h20;Sábado;25/10/2014;Palmeiras;Corinthians;-;31ª Rodada;Pacaembu;1;1;SP;SP;Empate
16h20;Sábado;25/10/2014;Figueirense;Cruzeiro;-;31ª Rodada;Orlando Scarpelli;1;1;SC;MG;Empate
18h30;Sábado;25/10/2014;Coritiba;Grêmio;-;31ª Rodada;Couto Pereira;1;1;PR;RS;Empate
18h30;Sábado;25/10/2014;Atlético-MG;Sport;Atlético-MG;31ª Rodada;Independência;3;2;MG;PE;MG
18h30;Sábado;25/10/2014;Vitória;Criciúma;Vitória;31ª Rodada;Barradão;3;1;ES;SC;ES
18h30;Sábado;25/10/2014;Chapecoense;Santos;-;31ª Rodada;Arena Condá;1;1;SC;SP;Empate
21h00;Sábado;25/10/2014;Botafogo;Flamengo;Botafogo;31ª Rodada;Arena da Amazônia;2;1;RJ;RJ;RJ
21h00;Sábado;25/10/2014;Internacional;Bahia;Internacional;31ª Rodada;Beira Rio;2;0;RS;BH;RS
20h30;Segunda-feira;27/10/2014;São Paulo;Goiás;São Paulo;31ª Rodada;Morumbi;3;0;SP;GO;SP
19h30;Sábado;01/11/2014;Grêmio;Vitória;Grêmio;32ª Rodada;Arena Grêmio;1;0;RS;ES;RS
19h30;Sábado;01/11/2014;Goiás;Fluminense;Fluminense;32ª Rodada;Serra Dourada;0;2;GO;RJ;RJ
21h00;Sábado;01/11/2014;Corinthians;Coritiba;-;32ª Rodada;Arena Itaquera;2;2;SP;PR;Empate
17h00;Domingo;02/11/2014;Santos;Internacional;Internacional;32ª Rodada;Vila Belmiro;1;2;SP;RS;RS
17h00;Domingo;02/11/2014;Cruzeiro;Botafogo;Cruzeiro;32ª Rodada;Mineirão;2;1;MG;RJ;MG
17h00;Domingo;02/11/2014;Criciúma;São Paulo;São Paulo;32ª Rodada;Heriberto Hulse;1;2;SC;SP;SP
17h00;Domingo;02/11/2014;Sport;Figueirense;Sport;32ª Rodada;Ilha do Retiro;1;0;PE;SC;PE
19h30;Domingo;02/11/2014;Flamengo;Chapecoense;Flamengo;32ª Rodada;Maracanã;3;0;RJ;SC;RJ
19h30;Domingo;02/11/2014;Atlético-PR;Atlético-MG;Atlético-PR;32ª Rodada;Arena da Baixada;1;0;PR;MG;PR
20h00;Domingo;02/11/2014;Bahia;Palmeiras;Palmeiras;32ª Rodada;Fonte Nova;0;1;BH;SP;SP
19h30;Sábado;08/11/2014;Palmeiras;Atlético-MG;Atlético-MG;33ª Rodada;Pacaembu;0;2;SP;MG;MG
19h30;Sábado;08/11/2014;Coritiba;Fluminense;Coritiba;33ª Rodada;Couto Pereira;1;0;PR;RJ;PR
21h00;Sábado;08/11/2014;Botafogo;Atlético-PR;Atlético-PR;33ª Rodada;Raulino de Oliveira;0;2;RJ;PR;PR
17h00;Domingo;09/11/2014;Grêmio;Internacional;Grêmio;33ª Rodada;Arena Grêmio;4;1;RS;RS;RS
17h00;Domingo;09/11/2014;Vitória;São Paulo;São Paulo;33ª Rodada;Barradão;1;2;ES;SP;SP
17h00;Domingo;09/11/2014;Figueirense;Chapecoense;Figueirense;33ª Rodada;Orlando Scarpelli;1;0;SC;SC;SC
17h00;Domingo;09/11/2014;Sport;Flamengo;-;33ª Rodada;Arena Pernambuco;2;2;PE;RJ;Empate
19h30;Domingo;09/11/2014;Corinthians;Santos;Corinthians;33ª Rodada;Arena Itaquera;1;0;SP;SP;SP
19h30;Domingo;09/11/2014;Cruzeiro;Criciúma;Cruzeiro;33ª Rodada;Mineirão;3;1;MG;SC;MG
19h30;Domingo;09/11/2014;Goiás;Bahia;Goiás;33ª Rodada;Serra Dourada;3;0;GO;BH;GO
22h00;Quarta-feira;12/11/2014;São Paulo;Internacional;-;35ª Rodada;Morumbi;1;1;SP;RS;Empate
19h30;Sábado;15/11/2014;Criciúma;Grêmio;Grêmio;34ª Rodada;Heriberto Hulse;0;3;SC;RS;RS
19h30;Sábado;15/11/2014;Fluminense;Botafogo;Fluminense;34ª Rodada;Maracanã;1;0;RJ;RJ;RJ
17h00;Domingo;16/11/2014;Flamengo;Coritiba;Flamengo;34ª Rodada;Maracanã;3;2;RJ;PR;RJ
17h00;Domingo;16/11/2014;Santos;Cruzeiro;Cruzeiro;34ª Rodada;Vila Belmiro;0;1;SP;MG;MG
17h00;Domingo;16/11/2014;Atlético-PR;Sport;Sport;34ª Rodada;Arena da Baixada;0;1;PR;PE;PE
17h00;Domingo;16/11/2014;Internacional;Goiás;Internacional;34ª Rodada;Beira Rio;1;0;RS;GO;RS
17h00;Domingo;16/11/2014;Bahia;Corinthians;Corinthians;34ª Rodada;Fonte Nova;1;2;BH;SP;SP
19h30;Domingo;16/11/2014;São Paulo;Palmeiras;São Paulo;34ª Rodada;Morumbi;2;0;SP;SP;SP
19h30;Domingo;16/11/2014;Atlético-MG;Figueirense;-;34ª Rodada;Independência;1;1;MG;SC;Empate
19h30;Domingo;16/11/2014;Chapecoense;Vitória;Vitória;34ª Rodada;Arena Condá;0;1;SC;ES;ES
19h30;Quarta-feira;19/11/2014;Atlético-PR;Santos;-;35ª Rodada;Arena da Baixada;1;1;PR;SP;Empate
19h30;Quarta-feira;19/11/2014;Botafogo;Figueirense;Figueirense;35ª Rodada;São Januário;0;1;RJ;SC;SC
21h00;Quarta-feira;19/11/2014;Criciúma;Bahia;Bahia;35ª Rodada;Heriberto Hulse;0;1;SC;BH;BH
21h00;Quarta-feira;19/11/2014;Vitória;Coritiba;-;35ª Rodada;Barradão;1;1;ES;PR;Empate
21h00;Quarta-feira;19/11/2014;Goiás;Corinthians;Corinthians;35ª Rodada;Mangueirão;0;1;GO;SP;SP
22h00;Quarta-feira;19/11/2014;Palmeiras;Sport;Sport;35ª Rodada;Allianz Parque;0;2;SP;PE;PE
22h00;Quarta-feira;19/11/2014;Atlético-MG;Flamengo;Atlético-MG;35ª Rodada;Independência;4;0;MG;RJ;MG
19h30;Quinta-feira;20/11/2014;Fluminense;Chapecoense;Chapecoense;35ª Rodada;Maracanã;1;4;RJ;SC;SC
21h50;Quinta-feira;20/11/2014;Grêmio;Cruzeiro;Cruzeiro;35ª Rodada;Arena Grêmio;1;2;RS;MG;MG
19h30;Sábado;22/11/2014;Internacional;Atlético-MG;Internacional;36ª Rodada;Beira Rio;2;1;RS;MG;RS
